LotArea,OverallQual,OverallCond,YearBuilt,GrLivArea,FullBath,HalfBath,GarageCars,Neighborhood,KitchenQual,SalePrice,BathsTotal,Age
7768.0907927221,9,6,2019,1316.381499600357,1,0,3,Rural,Gd,508788.2749152723,1.0,5
7473.687794184867,1,7,2002,1289.3215961147791,2,0,2,Downtown,Gd,503602.2562030157,2.0,22
5437.344885763573,7,4,1993,1810.673369984551,1,1,3,Downtown,Fa,512101.82927488163,1.5,31
6133.981434449744,6,8,2023,1974.0714752360248,3,1,2,LuxuryEstate,Ex,1244386.9620656192,3.5,1
7031.878435408199,8,9,2003,1347.022784234204,3,1,0,Suburbs,Ex,631345.3127526916,3.5,21
2874.9082862269147,5,1,1969,881.7608567038255,1,1,1,Downtown,Gd,392777.4188358733,1.5,55
4941.89464530741,1,7,1980,2137.2201139244517,2,1,3,Suburbs,Fa,395257.15598201536,2.5,44
7588.529359243654,1,9,1956,1452.3294544016587,1,1,1,Downtown,Ex,492638.15470801474,1.5,68
3491.421153661501,9,10,2007,2365.1609074285843,2,0,3,Suburbs,TA,609438.1979770004,2.0,17
6587.115864333258,10,5,1959,500.0,3,1,1,Suburbs,TA,466268.16438852873,3.5,65
3286.83639075319,6,2,1959,1597.7016106416602,1,1,1,Downtown,TA,437157.78690831445,1.5,65
6932.859964867052,10,10,1988,2459.303166938104,3,1,1,LuxuryEstate,Ex,1594898.424582807,3.5,36
5928.717035405033,5,6,1977,1323.367932280921,2,0,0,Suburbs,Gd,342913.40141517925,2.0,47
2769.736368188981,1,7,1979,1387.253288332682,2,0,2,Suburbs,TA,310147.25774513395,2.0,45
8329.478708914343,6,2,1986,1647.7558457951693,1,1,0,Downtown,Gd,553424.193309004,1.5,38
4530.816846403902,6,2,2016,1220.6020905575213,1,0,1,Suburbs,Fa,378359.0995203719,1.0,8
4379.495125971238,3,10,1992,1343.9640339736336,1,0,3,Suburbs,TA,369119.3284008723,1.0,32
6401.138394461886,8,10,2001,1331.0924529042984,3,1,1,LuxuryEstate,Fa,796272.135542805,3.5,23
8297.27469885743,1,1,2005,1186.2896327868134,2,1,2,Suburbs,Gd,431224.5008702019,2.5,19
3968.356362043206,1,4,2017,2114.4282751002797,2,1,0,LuxuryEstate,Ex,988338.0456451266,2.5,7
6123.359699695943,6,7,1958,1730.5390161482176,3,0,2,Suburbs,Gd,477554.38191148225,3.0,66
6857.633000661146,10,9,1972,1625.3141160516511,1,0,3,Suburbs,TA,602046.4170604137,1.0,52
7386.211214526288,1,3,2012,1904.2855034450583,1,1,2,LuxuryEstate,TA,754996.3694281892,1.5,12
6352.8831105544505,6,7,2010,1367.8220833982666,3,0,0,LuxuryEstate,Gd,848715.4390951168,3.0,14
5265.944321833355,1,7,1989,1112.8980908235499,2,0,3,Rural,TA,272076.85361223767,2.0,35
4344.81955870256,6,7,1993,1198.6878476927213,2,0,2,Suburbs,TA,374741.1657334515,2.0,31
6172.28776609275,3,2,1973,1500.8915205523044,2,1,0,LuxuryEstate,Fa,550582.2836560739,2.5,51
3855.7219760287862,8,6,2000,970.394145813549,2,1,0,Suburbs,Ex,550264.3131251538,2.5,24
1000.0,6,2,2007,1249.8694917066623,3,1,1,Suburbs,Gd,412870.0211320783,3.5,17
6873.119608315335,1,6,1982,1241.9416790642827,2,1,2,Suburbs,Fa,267532.4717311173,2.5,42
7807.869682172391,5,10,1965,2562.2781149145067,3,1,3,Downtown,TA,648514.1977327935,3.5,59
1274.135128916323,8,3,1971,500.0,1,0,1,Rural,Fa,193607.90134714966,1.0,53
3980.538590580125,3,2,2006,1410.1901392971834,3,0,2,Downtown,Ex,595791.4868893014,3.0,18
7238.308522010396,6,6,2011,2362.8468964073854,2,0,2,Rural,Gd,493231.4361940664,2.0,13
10114.990939423398,5,2,2020,1560.922232066227,1,0,3,Suburbs,Ex,644642.7793444442,1.0,4
6041.587415350816,6,5,2021,1876.7087367105464,3,0,1,Suburbs,Ex,666313.4181877857,3.0,3
4543.994117541732,10,2,2019,1549.9131575498839,3,0,1,LuxuryEstate,Fa,954003.5219004186,3.0,5
5634.20711779032,1,3,1979,1166.33330939176,3,1,3,Rural,Fa,228160.35432154275,3.5,45
8749.75283829637,7,3,1972,500.0,1,1,1,Rural,Ex,368637.15943609236,1.5,52
4708.071641750929,9,6,1981,1602.7278435181515,3,0,0,Downtown,TA,637393.2267103951,3.0,43
4401.615986699493,2,6,2006,1112.1966976988044,2,1,3,Rural,Gd,282994.531907715,2.5,18
5034.512955635935,10,10,1958,1099.8322969173482,1,0,2,Suburbs,TA,494323.12508263614,1.0,66
4093.342783482575,5,3,1980,1250.506372010444,1,0,3,LuxuryEstate,TA,605484.3152405397,1.0,44
6245.340631989591,10,3,2020,2372.4307033117466,3,1,0,Downtown,Gd,868939.9242784136,3.5,4
9249.356916939121,4,1,1958,2702.4187711269865,2,1,3,LuxuryEstate,Fa,845465.4318440823,2.5,66
6646.158546232058,6,7,1962,1608.6039687642005,1,0,2,Rural,TA,334175.79419356876,1.0,62
5495.292995747424,6,8,2007,1267.616388044136,3,1,2,Rural,Fa,331229.4919880046,3.5,17
5416.377462168912,2,2,1952,911.3867912743948,2,0,3,Downtown,Gd,332283.9905333858,2.0,72
2873.618382606686,2,4,1984,1734.2700807730346,3,0,3,Rural,TA,305621.35546778206,3.0,40
7766.219554294318,4,10,1970,2391.4528000325718,3,0,0,LuxuryEstate,Fa,745757.0189551745,3.0,54
5844.325605974396,1,7,2013,1376.3298064874216,1,0,0,Suburbs,Fa,266840.16791622597,1.0,11
5639.040172818749,9,8,2001,500.0,1,0,2,Downtown,TA,471493.7557631692,1.0,23
12386.215135689723,7,1,1983,1835.0248359077618,3,1,1,Rural,Gd,467982.8714348363,3.5,41
6597.505816731373,7,4,1984,1992.6998557250247,1,0,1,LuxuryEstate,Ex,1120165.30555822,1.0,40
4496.417899809631,3,6,1964,707.0771798070763,1,1,1,Suburbs,Fa,230648.98054229695,1.5,60
5147.284807588913,3,3,1955,1588.2420918314765,2,0,1,Rural,Gd,256357.27779044706,2.0,69
8296.891418393509,1,5,1981,1725.6130080680493,2,1,2,Downtown,TA,482275.47947304917,2.5,43
6226.540821075529,3,10,2001,1463.4463489955308,3,0,1,Rural,Fa,255545.26732400391,3.0,23
3123.4440433652667,3,9,1977,1104.614540457323,3,1,1,Rural,Fa,229442.75220543722,3.5,47
7838.457869150407,4,3,2013,2007.9686117817782,3,0,3,Rural,Fa,348036.025086096,3.0,11
4663.7118289220125,4,5,1968,1298.3101270156587,3,0,1,Suburbs,Gd,346338.3637293991,3.0,56
9746.59555243509,3,8,1964,757.406918650034,2,1,3,Suburbs,Fa,307779.2729573704,2.5,60
8160.096131429297,10,6,1955,500.0,1,1,2,Rural,Fa,297574.24003738904,1.5,69
5105.356208682498,8,4,2022,2130.4247599996547,2,1,3,Rural,TA,458557.55144237843,2.5,2
8562.032723470225,8,8,1987,1808.331988235559,3,1,0,Downtown,Fa,533890.0263917913,3.5,37
6135.711021054806,1,3,1975,1543.9867735645844,3,1,3,Rural,Gd,348276.1202874353,3.5,49
7705.547350244439,7,3,2000,1279.8626815745984,2,1,1,LuxuryEstate,TA,825593.3054112098,2.5,24
6969.46563458895,2,4,2022,1235.5007928984364,2,0,3,LuxuryEstate,Ex,901581.8382732418,2.0,2
4307.286690018253,1,9,2002,962.1316757791943,3,0,3,Downtown,TA,356791.6225466072,3.0,22
4712.900335365076,3,5,2005,1284.2721777200577,1,0,2,Suburbs,Fa,326637.98257978616,1.0,19
8059.921635162322,4,8,2008,500.0,3,1,2,Rural,Ex,345057.9172784723,3.5,16
5330.449335786918,6,6,2019,1131.968173265743,2,1,1,Downtown,TA,477534.50381932035,2.5,5
5192.703073516007,10,3,2007,1344.531241824453,3,1,0,Suburbs,Fa,536633.0205530354,3.5,17
4089.754841301294,5,8,1962,1804.9400235952094,3,0,0,Downtown,TA,444797.132044856,3.0,62
6847.198131186922,4,9,1992,1480.0367683133181,1,1,3,Suburbs,Gd,449317.4232060512,1.5,32
10125.049838486291,8,8,2000,1897.4615569377795,3,0,0,Rural,Fa,420199.43617827375,3.0,24
3864.9341714914544,4,4,1968,2174.567552556715,3,1,2,Downtown,Gd,572903.4918587753,3.5,56
6048.438913345516,10,6,1970,2029.085046912051,3,1,1,Rural,Fa,435042.8944048456,3.5,54
8824.44111083086,2,1,1973,1735.2549236892785,2,1,1,Downtown,Gd,520044.04382773605,2.5,51
5840.71721750857,3,4,1975,1505.931339590392,2,0,2,Suburbs,Ex,465639.2097931732,2.0,49
6904.743592499468,6,8,1994,1009.6059957932205,1,1,1,Downtown,Gd,487372.2396901769,1.5,30
3875.2129437062404,8,1,1977,1869.972025689658,3,0,3,LuxuryEstate,TA,941474.4600930655,3.0,47
6856.614194415297,8,3,1978,2339.8736911107644,2,1,1,LuxuryEstate,Fa,872933.4766934862,2.5,46
5625.7114699909025,9,1,1966,1671.053019825209,1,1,0,Downtown,TA,586664.0620992234,1.5,58
7971.459991359726,7,9,2017,2458.6295742130615,3,1,1,LuxuryEstate,Gd,1214500.4094968599,3.5,7
8374.772103129502,2,2,1993,737.2141459694581,1,1,1,Rural,Fa,222385.76007892142,1.5,31
11179.127284037228,8,9,2010,922.9183076102292,1,0,2,LuxuryEstate,Gd,975874.1336835652,1.0,14
7159.266346427152,7,4,2017,1927.6007538741312,1,1,2,LuxuryEstate,Ex,1218113.4210075743,1.5,7
6651.592633164333,8,2,2023,1632.1451050766254,1,0,0,Rural,Ex,479220.1727963406,1.0,1
6388.768603154672,3,4,1974,2156.8910882859036,1,1,2,Rural,Ex,428674.01346025296,1.5,50
5293.667414378623,7,10,2016,1492.2641796366302,1,1,0,Suburbs,Gd,465455.51696570317,1.5,8
6676.967686923383,10,6,1951,1066.012288735834,1,1,3,Rural,Gd,405449.21285651793,1.5,73
5409.197179721941,9,7,1998,1393.2033788974788,3,0,0,Downtown,Ex,758134.8096350207,3.0,26
6336.921952539228,3,3,2019,733.658014538133,3,1,1,LuxuryEstate,Gd,654218.4443699504,3.5,5
8635.19507121592,10,3,1975,935.7046634514827,1,0,0,Suburbs,TA,459489.94317763846,1.0,49
3986.9148694407177,6,10,2021,1986.221998959005,3,0,3,Rural,Gd,402560.9901609288,3.0,3
8279.757122258092,2,8,1976,1936.3937072348049,1,1,1,LuxuryEstate,TA,723990.9337285563,1.5,48
8634.23013467973,2,5,1967,1681.5021424030385,3,0,0,Downtown,Ex,632514.7614759755,3.0,57
5763.862946017843,5,4,2003,639.4612395197653,2,1,2,Downtown,Gd,449816.6183739704,2.5,21
1756.2902019828107,5,7,1950,1320.7982122435558,1,0,2,Suburbs,Ex,370527.06108675426,1.0,74
4784.356025811136,7,7,2010,887.5000556699747,2,0,2,Downtown,Fa,428846.1231775932,2.0,14
8593.989093122218,2,9,1952,2088.266626893883,1,0,0,LuxuryEstate,Gd,732628.0588085452,1.0,72
5954.2638754022355,7,9,2017,1208.1389332186993,1,0,0,Rural,Gd,366874.57990412443,1.0,7
4001.395535410178,5,5,1990,957.1261446092253,2,1,3,Downtown,Ex,534693.2870299733,2.5,34
4990.450157543565,6,8,1986,1514.8980825607123,2,0,1,Rural,Ex,402709.11361680133,2.0,38
7681.240053009106,8,10,2000,1179.9227715826942,2,1,1,LuxuryEstate,Ex,1140020.71356972,2.5,24
7093.467136402758,10,1,1964,2241.8719551018535,1,0,1,LuxuryEstate,Fa,917344.3396220295,1.0,60
5522.135801660612,4,9,1957,1132.5945512329045,2,1,1,Rural,Fa,235392.81632461047,2.5,67
5266.351176370625,7,8,1987,800.3858703876843,2,1,0,LuxuryEstate,Ex,832658.9586514401,2.5,37
5216.483701912356,6,6,2005,500.0,3,0,0,Suburbs,Gd,397897.95702235086,3.0,19
4155.179631002995,10,3,1996,1484.6067487932924,3,0,3,Downtown,Gd,749333.7539549186,3.0,28
9230.751378938883,2,3,1959,1219.0349430710369,2,1,1,Suburbs,Ex,418826.1997817753,2.5,65
5355.35906157732,8,8,1998,785.5476967441366,2,0,0,Suburbs,TA,387154.2163214969,2.0,26
8434.317041650993,10,5,1990,2094.6132306278923,2,0,0,Suburbs,Fa,555472.1780217644,2.0,34
9042.632103844902,9,10,1979,1833.622573714621,2,0,0,Rural,Fa,372991.962555208,2.0,45
7996.621796295921,5,7,1954,1485.8910605313852,3,0,0,Rural,TA,289506.86871052,3.0,70
5136.759374563903,10,5,2020,2182.1631220854333,1,0,1,LuxuryEstate,Ex,1408277.46054895,1.0,4
6807.460180673219,4,8,1980,1831.2680166993064,2,0,1,Rural,Gd,339877.6970919814,2.0,44
5951.608787218168,6,10,2001,1088.5720492407838,2,0,0,LuxuryEstate,Gd,747097.2493698038,2.0,23
4192.596278539744,8,10,1972,980.3899180046169,3,0,2,Rural,Fa,301178.268287509,3.0,52
6648.718563443206,3,4,1997,1908.9907722269306,2,0,3,LuxuryEstate,TA,742308.6792428972,2.0,27
3641.920417680395,10,2,1989,1698.1834782336755,2,1,1,Downtown,Gd,711689.3345793424,2.5,35
8375.358776923127,1,3,1955,1584.8738839853308,3,0,1,LuxuryEstate,Fa,587568.5804082209,3.0,69
5070.765405403214,4,8,1987,1076.7510985655463,2,0,2,Downtown,Gd,434167.0044944498,2.0,37
6402.3193117456785,4,7,1990,1803.973783502877,2,0,1,LuxuryEstate,Gd,798966.9585905782,2.0,34
6566.575743092284,1,2,1976,1122.2505584330254,3,0,2,Rural,Gd,275020.6927803541,3.0,48
5482.190052591845,9,6,2018,1449.006672703161,1,0,2,Rural,Fa,361944.98171374446,1.0,6
7173.38760295055,3,9,2006,2223.47207319349,2,1,0,Downtown,TA,536362.6888364642,2.5,18
5050.192686754951,5,4,1966,1169.582882094927,2,1,1,Suburbs,Ex,433074.75010505185,2.5,58
7742.594594914488,6,9,2020,713.5053714635695,1,0,3,Suburbs,TA,436430.24765021086,1.0,4
3308.040639506503,8,2,1996,973.7264040649449,3,1,2,LuxuryEstate,Gd,827523.0343289843,3.5,28
6252.759159092823,6,2,1962,1997.1494133438116,1,0,3,Rural,TA,347431.173687019,1.0,62
9877.85799811657,3,9,1960,1627.3655686901047,2,0,0,Suburbs,Gd,410382.69174768915,2.0,64
3999.3373507888505,6,7,1973,1435.5613106556232,1,1,1,Rural,Fa,246928.55460571873,1.5,51
4644.510058950297,1,7,2022,1245.4530973442152,3,1,0,Rural,Fa,272877.81150369416,3.5,2
7027.81569931783,4,1,1953,1742.679953776595,2,1,0,Rural,Fa,215415.52224087447,2.5,71
6359.163563879196,6,6,1995,1075.4475745048883,3,1,3,LuxuryEstate,Gd,823228.8749092027,3.5,29
6701.260198547118,7,7,1967,1652.832784321298,3,1,3,Downtown,TA,593321.3312275204,3.5,57
6978.374260295327,10,6,1992,1134.3727155935217,1,0,2,LuxuryEstate,Ex,1195055.2869720221,1.0,32
7269.44293712354,3,6,1982,1051.170307362473,1,0,1,Suburbs,Ex,381138.1189627218,1.0,42
8219.399683912447,9,2,1959,1181.2562825874943,3,0,0,Downtown,Fa,513520.33019447915,3.0,65
6819.637313857025,7,6,2022,1312.296276758019,3,1,2,Suburbs,Ex,658280.6657666268,3.5,2
5517.484690762915,1,4,2008,1475.5850820331484,2,0,2,Downtown,Gd,485660.7376507473,2.0,16
7345.147402405462,2,9,1980,1617.727897555557,3,1,0,Downtown,TA,437244.70933927473,3.5,44
9799.763869790431,1,1,1977,500.0,3,0,0,LuxuryEstate,Ex,646768.540936131,3.0,47
5734.732507234853,9,8,2009,1096.1747211266174,1,1,2,Rural,Ex,493202.40306691494,1.5,15
4050.941390658717,9,5,1952,1304.2150113219805,3,1,0,Rural,TA,364848.4696689047,3.5,72
8214.161338573946,7,1,2004,2252.531019304165,3,0,0,Downtown,Ex,895300.9335903351,3.0,20
5759.237672092803,10,4,1963,959.9986958089339,1,0,3,LuxuryEstate,TA,782354.508229508,1.0,61
1654.6609079719274,3,1,2007,1581.3983090499562,2,0,1,Suburbs,Gd,376426.43344709906,2.0,17
7694.843354300843,5,6,1964,2247.5151548679187,1,0,2,Suburbs,Gd,464355.2651938278,1.0,60
4929.343628092154,4,2,1951,843.5157350263636,1,1,0,Rural,Gd,257963.3803161264,1.5,73
5818.933435391678,7,5,1973,1696.9876129322013,3,0,2,Rural,Fa,326436.9381900148,3.0,51
6663.9606611380295,9,7,2013,1098.86408303274,3,1,1,Suburbs,Gd,581456.0812426272,3.5,11
6380.999359558133,2,2,2020,1247.6831288553826,2,0,2,Suburbs,Ex,477145.46123355755,2.0,4
7418.903634278079,8,6,1973,1098.4445830233428,3,0,2,LuxuryEstate,Fa,717852.5697107053,3.0,51
5129.027258860313,9,6,1976,1134.071345792057,2,0,2,Suburbs,Fa,391686.60550747946,2.0,48
7026.2115963521655,10,5,1986,2860.9560739532462,2,0,3,LuxuryEstate,Fa,1173583.0953033462,2.0,38
5480.9066448321655,10,5,1988,1922.227936035833,2,0,1,Rural,Gd,527346.7980492426,2.0,36
7477.620961775006,9,3,2012,2050.8689308931043,2,1,1,Suburbs,Fa,579198.4741839058,2.5,12
7230.734968026107,10,10,1975,1745.9967434182481,3,0,2,Rural,Gd,521987.24784258957,3.0,49
4129.12259591081,7,10,2014,696.8716057990209,1,1,2,Downtown,Gd,491489.86265641346,1.5,10
8171.964232350065,9,2,1953,1697.4789851616536,1,0,1,Downtown,Fa,526521.1127937336,1.0,71
4928.073109771904,9,7,1978,2036.4648072536734,3,1,0,Downtown,Fa,584399.744706633,3.5,46
7616.11559656229,3,1,1950,1073.3002629804444,3,0,3,Suburbs,Ex,404250.79829322017,3.0,74
6734.574626802681,4,6,1999,1982.6633335805632,2,0,1,Rural,Fa,318200.90114926687,2.0,25
9676.367353590245,2,6,1960,1852.1681049270394,3,0,2,Suburbs,Gd,443993.6005337432,3.0,64
5553.068035256296,10,3,2023,2426.020022406835,1,1,0,Rural,Ex,677176.1683402604,1.5,1
5301.366407763605,3,2,2008,1291.1084937431906,3,1,0,LuxuryEstate,Ex,843751.5658571791,3.5,16
5961.160788224534,5,2,2011,951.1945088621367,3,0,0,Suburbs,Gd,403657.8055188194,3.0,13
5393.640434331449,5,9,1985,1319.1859453137272,2,0,3,Downtown,Fa,449685.9975784668,2.0,39
7599.8838038841,6,5,2005,2217.7854965818115,2,0,3,LuxuryEstate,Fa,869635.0090738642,2.0,19
2767.378783126824,7,7,1970,585.7970595790185,2,1,1,Rural,TA,257337.33508840468,2.5,54
3892.635161707292,7,5,1962,500.0,2,0,1,Suburbs,Fa,303313.9057370773,2.0,62
3864.394156841614,1,7,1958,1544.6976394658066,1,1,1,Rural,TA,255423.30579789839,1.5,66
7900.615183947151,2,4,1960,1278.705353612922,3,0,1,Rural,Ex,368215.1486578912,3.0,64
9421.22674516385,9,8,2019,1503.8639465878423,3,1,2,Suburbs,Ex,773344.4964331395,3.5,5
5791.101562925057,10,10,1950,1972.6558856179327,2,1,3,Suburbs,Ex,752322.446559713,2.5,74
5662.3565536199785,2,10,2019,1223.7153269405737,1,1,0,Rural,TA,238430.55274360694,1.5,5
6140.104326226363,6,7,2005,563.4970845346897,1,0,2,Rural,Gd,303238.949529133,1.0,19
8323.756605216382,1,10,1980,2522.240778599972,3,1,1,LuxuryEstate,Gd,960763.2584983557,3.5,44
4145.293731618852,3,5,1986,1001.385856280612,2,0,1,Downtown,Ex,449890.47829615313,2.0,38
6476.737965469571,2,6,1996,970.4814389939512,3,1,2,Rural,TA,291596.31460812985,3.5,28
7950.39525956486,3,5,1996,2051.860006861298,3,0,0,Downtown,TA,511272.4474896462,3.0,28
7002.188339879691,5,7,2018,1307.755439479241,1,1,3,LuxuryEstate,Ex,1020873.2370145341,1.5,6
6379.163233197487,10,2,2007,1468.3050739825946,1,1,3,Downtown,Fa,632147.2046674588,1.5,17
8002.092185134283,6,5,1985,1741.395062030159,3,0,0,Downtown,Ex,714097.5881717601,3.0,39
1000.0,9,10,1981,2041.7915515549978,2,0,3,LuxuryEstate,TA,936947.8875235518,2.0,43
7355.7506390618155,10,3,2013,1333.269653409114,2,1,1,Rural,Fa,417409.0439516732,2.5,11
4691.848633745152,4,9,2020,2259.97600295715,3,1,1,Downtown,Gd,676446.2589970555,3.5,4
2338.734206287086,7,6,1991,500.0,3,0,1,Rural,Fa,232711.04065906725,3.0,33
7022.405199049961,6,10,1997,1879.8936184765384,2,1,1,Rural,Gd,422828.42221715965,2.5,27
8747.317090325916,2,3,2023,1080.2362209911712,2,1,0,Suburbs,TA,363359.1625548937,2.5,1
5725.102970744616,10,7,1979,2186.1356583039956,2,0,3,Rural,Ex,678739.661613389,2.0,45
7905.749094405877,8,4,1970,1571.0222394152727,3,0,3,Rural,Ex,524228.441422269,3.0,54
9224.55651597729,7,3,2009,1163.5473339952991,1,0,2,Downtown,Ex,704686.3137801309,1.0,15
8629.828907168096,7,8,1962,1831.4205465108162,2,1,0,Rural,Ex,516446.670556893,2.5,62
9279.929058742786,8,4,1950,1946.5941736036257,2,1,3,Rural,Ex,556697.2729379593,2.5,74
7484.254982143784,1,1,2014,1820.947061429319,2,1,3,Suburbs,TA,461178.4331652802,2.5,10
6150.867277803186,1,6,1982,985.1518801834698,3,0,2,Suburbs,TA,293798.25965831964,3.0,42
2796.068376205663,8,10,1987,1257.9914381889575,1,1,1,Downtown,Ex,625759.4805937153,1.5,37
5507.875023740103,4,1,1974,1497.9635814392825,1,0,3,Downtown,Fa,414573.7978206402,1.0,50
4313.506809367616,5,5,1975,1479.3701736749697,2,0,1,Suburbs,Ex,452616.9167842542,2.0,49
10341.885434995627,8,7,2008,1874.872737719174,3,1,2,Suburbs,Gd,657420.7601386668,3.5,16
5648.228375135327,5,6,1982,500.0,1,0,3,LuxuryEstate,Gd,572368.6264455091,1.0,42
6246.4096135689715,10,2,1990,1667.1635272767517,3,1,1,Rural,Gd,490775.7046399014,3.5,34
7102.970752080935,4,4,1979,1355.00932278168,1,0,0,Downtown,Gd,433304.2421622122,1.0,45
6087.204892744908,6,2,2006,1080.749691808024,2,0,1,Downtown,Ex,607450.0818853851,2.0,18
9390.102080861507,5,1,1998,1128.7566111152003,3,0,1,Rural,Gd,361977.1147729582,3.0,26
4754.701276531096,7,3,1997,1392.7311677410182,2,1,1,Rural,Fa,333997.53368511994,2.5,27
6389.214910474486,10,3,2021,500.0,1,0,1,Downtown,Ex,750600.8965000471,1.0,3
4515.058828603904,7,7,1998,1149.355214604225,1,1,0,Suburbs,Gd,400423.0232810895,1.5,26
3359.9549775585883,4,1,1996,1062.0925876768533,2,0,2,Suburbs,Ex,416026.8214896024,2.0,28
4776.461818189429,5,9,2005,1766.3916046613122,1,0,1,Rural,Ex,438744.89596244186,1.0,19
5925.926405903176,3,6,2014,1097.2366587447398,2,0,1,Downtown,Ex,566940.3200122529,2.0,10
5141.39555096548,4,4,1961,1392.443099914755,2,1,3,Rural,TA,294896.4183472468,2.5,63
4615.158040252288,4,3,2018,2271.138313830651,2,1,3,Suburbs,Gd,544560.2209959935,2.5,6
3187.3650726563324,3,3,1955,1997.1757599077118,1,1,0,LuxuryEstate,TA,600295.0587308547,1.5,69
5833.78885474261,10,2,2014,1951.1356999717264,3,1,0,LuxuryEstate,Fa,1015366.7395289751,3.5,10
2990.5592519379957,5,2,1974,1250.063784794574,2,1,0,Suburbs,Fa,264866.48805326625,2.5,50
7520.111927379205,5,10,1950,1771.5161396448261,3,0,3,Rural,TA,349738.16244074516,3.0,74
6164.879505869007,7,5,1981,1383.051099773203,1,0,1,LuxuryEstate,Gd,833961.9518550744,1.0,43
3084.8970010701387,4,9,1952,1401.953394661531,1,1,3,Suburbs,Ex,398260.4669460308,1.5,72
5381.581845900273,4,2,1998,1704.8426718732749,3,1,2,Downtown,Fa,461913.02534898557,3.5,26
4495.687188818833,9,2,1968,1201.5032057895337,2,1,0,Rural,Fa,305546.8495858216,2.5,56
6638.349020838361,6,6,2009,2246.5015522216017,1,1,0,Rural,Fa,310147.034797854,1.5,15
8680.90089204629,4,10,1978,1419.9349302010314,2,0,0,LuxuryEstate,Gd,740540.7573870143,2.0,46
2249.655060708511,2,2,1999,1809.1802831298326,2,1,2,Rural,TA,299167.50174911215,2.5,25
6230.052158294834,6,4,1951,2227.8002396286493,3,1,1,LuxuryEstate,TA,835895.1141648459,3.5,73
5679.73440886672,2,6,2022,2015.8268872875874,1,1,1,LuxuryEstate,Gd,811239.7260008089,1.5,2
7342.680152900932,5,5,2005,795.5404486547377,3,1,1,Suburbs,Fa,315820.6325594018,3.5,19
6426.393256475379,6,1,1966,1722.447947504942,1,0,0,LuxuryEstate,Gd,787501.0324069023,1.0,58
4496.061336522362,4,6,2009,1925.3596972303235,3,0,1,Downtown,Gd,615625.985137436,3.0,15
5361.892128666764,3,1,1985,1945.9315110803743,1,1,3,Rural,TA,349018.32473387267,1.5,39
4407.9482863930225,7,3,2010,943.3525829426844,1,0,0,LuxuryEstate,Gd,691684.2673966225,1.0,14
8152.014277197197,2,10,1966,1171.482381491338,1,0,2,Rural,Gd,292240.7214215871,1.0,58
6042.623297343885,6,5,1998,1997.2791178708108,2,1,2,LuxuryEstate,Fa,776736.4669958565,2.5,26
9802.381371506015,4,10,2009,1119.1198146586771,2,1,1,Suburbs,Ex,509571.1924850307,2.5,15
5878.678372370759,6,5,1969,1350.1519716678429,3,0,0,Downtown,Fa,403646.6274023055,3.0,55
4583.186466179074,4,10,1999,2287.9379047509847,3,0,3,Rural,TA,402621.86310662003,3.0,25
2972.5712147743457,4,6,1952,1476.100374807605,1,0,3,Suburbs,Ex,421321.542046036,1.0,72
2393.72064748811,4,10,1992,1136.6129310830784,1,0,0,Rural,Fa,200790.2982743003,1.0,32
2831.7281139890206,9,8,2006,1061.1913215685474,2,0,1,Suburbs,Gd,489458.63980625896,2.0,18
6534.253302022967,7,5,1999,1666.359664792594,2,1,2,Downtown,Gd,651436.8942040415,2.5,25
7017.450046459868,3,1,2017,833.4259957613955,2,0,2,LuxuryEstate,Ex,804659.9048858124,2.0,7
2837.618595935733,3,5,1999,1376.332018051791,3,0,3,Suburbs,Ex,492186.718229068,3.0,25
7790.076628152231,6,3,1986,1666.6152674950108,2,0,3,Rural,Gd,382687.37835711666,2.0,38
5033.877896633121,6,4,1995,2149.5749102738337,3,0,3,Rural,TA,407837.5627910523,3.0,29
6293.586023971098,4,8,1991,1833.7740401849978,2,0,2,Suburbs,Fa,359621.45031456614,2.0,33
9224.441256510849,9,7,1964,1142.9674410089106,2,0,3,Downtown,Gd,653755.4812178514,2.0,60
7793.678631731063,4,5,1982,2089.20965878186,1,0,2,Downtown,Fa,468902.8666175211,1.0,42
5462.938704188336,9,2,1960,1350.2424812262611,3,0,2,LuxuryEstate,Fa,772863.8998884513,3.0,64
4217.615549169425,4,6,1969,882.1484889752955,2,1,1,LuxuryEstate,Fa,436618.56934833195,2.5,55
1696.3691973413897,2,6,1973,1413.9793203672637,1,1,1,Rural,Fa,166354.57342315244,1.5,51
4561.693361515159,2,10,2013,2219.084600572851,3,0,1,Rural,TA,316931.56440365134,3.0,11
5577.739522344611,5,10,2014,1582.6200250324625,3,1,3,LuxuryEstate,TA,830847.3128227495,3.5,10
4025.640945697632,4,6,2022,1506.2609321648931,2,1,2,LuxuryEstate,TA,716568.4826955794,2.5,2
5737.48606581539,7,9,1966,2318.6058223514265,3,1,3,LuxuryEstate,Gd,1051197.4236326506,3.5,58
6153.703765917537,5,8,2010,784.3225764727865,1,1,2,Suburbs,Gd,404817.1940937326,1.5,14
5550.288036383843,6,8,1964,857.2004429736139,1,1,1,LuxuryEstate,Gd,599032.6270932694,1.5,60
4699.994838353081,10,1,2000,692.0767645165839,3,1,1,Suburbs,TA,505044.30647796526,3.5,24
6337.309343933455,4,5,1976,1686.3240932400277,1,0,3,Suburbs,Fa,381231.8273723888,1.0,48
